customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV,ARPU,ServiceCount,EngagementScore,ContractRisk,SupportDependency,TenureGroup,Segment,SegmentName
8395-ETZKQ,Male,1,1,1,68,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.5,1193.55,0,1326.0,17.55220588235294,1,0.36062741846323937,1,0,Very Loyal Customer,0,Budget Basic
6692-YQHXC,Male,0,0,0,16,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.95,1205.5,0,1119.2,75.34375,1,0.2872166943062466,2,0,Regular Customer,2,At Risk Newcomers
3889-VWBID,Male,0,1,1,68,1,0,DSL,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),82.85,5776.45,0,5633.799999999999,84.94779411764705,6,0.7790768380320618,0,2,Very Loyal Customer,1,Loyal High Value
5222-JCXZT,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.0,78.9,0,76.0,19.725,1,0.0626727473742399,2,0,New Customer,0,Budget Basic
9754-CLVZW,Female,0,1,1,26,0,0,DSL,1,1,0,1,0,0,Month-to-month,0,Credit card (automatic),38.85,1025.15,0,1010.1,39.42884615384616,3,0.3136954118297402,2,2,Regular Customer,0,Budget Basic
1432-FPAXX,Female,0,0,0,29,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.6,856.35,1,887.4000000000001,29.529310344827586,1,0.21688778330569372,2,1,Regular Customer,0,Budget Basic
2739-CCZMB,Male,0,0,1,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.35,122.0,0,101.75,24.4,1,0.07177998894416805,2,0,New Customer,0,Budget Basic
7080-TNUWP,Male,0,1,0,70,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Bank transfer (automatic),95.0,6602.9,0,6650.0,94.32714285714285,5,0.7869679380873412,1,2,Very Loyal Customer,1,Loyal High Value
0496-AHOOK,Male,0,1,0,24,1,0,DSL,1,0,0,1,1,1,One year,0,Bank transfer (automatic),74.4,1712.9,0,1785.6000000000001,71.37083333333334,5,0.5056799336650083,1,1,Regular Customer,2,At Risk Newcomers
8336-TAVKX,Female,1,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),78.45,5682.25,0,5648.400000000001,78.92013888888889,7,0.8246683250414594,0,3,Very Loyal Customer,1,Loyal High Value
2468-SJFLM,Male,0,0,0,1,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Mailed check,74.3,74.3,0,74.3,74.3,2,0.27386677722498615,2,1,New Customer,2,At Risk Newcomers
3181-VTHOE,Male,0,1,0,70,0,0,DSL,0,1,1,1,0,1,One year,1,Bank transfer (automatic),51.05,3635.15,0,3573.5,51.93071428571429,4,0.5995301271420675,1,3,Very Loyal Customer,3,Growing Engaged
7168-HDQHG,Female,0,1,1,36,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.2,702.9,0,691.1999999999999,19.525,1,0.2114842454394693,2,0,Regular Customer,0,Budget Basic
4803-AXVYP,Female,1,0,0,38,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,99.55,3734.25,1,3782.9,98.26973684210526,5,0.6539110005527915,2,1,Loyal Customer,3,Growing Engaged
3884-HCSWG,Female,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.0,1144.5,1,1190.0,67.32352941176471,1,0.29201216141514647,2,0,Regular Customer,2,At Risk Newcomers
4567-AKPIA,Female,0,1,1,41,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),109.1,4454.25,0,4473.099999999999,108.64024390243902,7,0.782808181315644,1,3,Loyal Customer,1,Loyal High Value
5077-DXTCG,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.3,45.3,1,45.3,45.3,1,0.13601437258153673,2,0,New Customer,0,Budget Basic
1142-WACZW,Male,0,0,0,2,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),29.85,75.6,1,59.7,37.8,1,0.08940022111663903,2,1,New Customer,0,Budget Basic
7901-HXJVA,Male,0,0,0,14,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.45,1117.55,0,1070.3,79.825,2,0.3411829740187949,2,1,Regular Customer,2,At Risk Newcomers
5649-ANRML,Male,1,0,0,2,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Credit card (automatic),95.1,180.25,1,190.2,90.125,5,0.47248479823106687,2,3,New Customer,2,At Risk Newcomers
4892-VLANZ,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.8,19.8,1,19.8,19.8,1,0.051437258153676065,2,0,New Customer,0,Budget Basic
5924-IFQTT,Male,0,1,1,13,1,1,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,72.8,930.05,0,946.4,71.54230769230769,6,0.4911138750690989,2,3,Regular Customer,2,At Risk Newcomers
7968-QUXNS,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.95,110.15,0,113.69999999999999,18.358333333333334,1,0.07176616915422884,2,0,New Customer,0,Budget Basic
2919-HBCJO,Female,0,0,0,4,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),76.65,333.6,1,306.6,83.4,2,0.2955500276395799,2,1,New Customer,2,At Risk Newcomers
4236-XPXAV,Female,0,1,1,5,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Mailed check,99.15,465.05,1,495.75,93.01,5,0.4998065229408513,2,2,New Customer,2,At Risk Newcomers
8903-WMRNW,Female,0,1,0,15,1,0,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Electronic check,101.75,1669.4,0,1526.25,111.29333333333334,5,0.554726368159204,2,1,Regular Customer,2,At Risk Newcomers
2452-SNHFZ,Female,0,0,0,47,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),75.45,3545.1,0,3546.15,75.42765957446808,2,0.49064400221116644,2,0,Loyal Customer,3,Growing Engaged
3629-WEAAM,Female,0,0,0,8,1,0,DSL,0,0,1,1,0,1,Month-to-month,0,Mailed check,64.1,504.05,0,512.8,63.00625,4,0.3557766721945826,2,2,New Customer,2,At Risk Newcomers
6029-CSMJE,Male,0,0,0,17,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.65,440.2,0,436.04999999999995,25.894117647058824,0,0.10324765063571033,2,0,Regular Customer,0,Budget Basic
7993-NQLJE,Male,0,1,1,15,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Mailed check,75.1,1151.55,0,1126.5,76.77,2,0.34133499170812603,2,0,Regular Customer,2,At Risk Newcomers
9909-DFRJA,Female,0,0,0,26,1,0,Fiber optic,1,0,1,1,0,1,One year,1,Bank transfer (automatic),95.85,2475.35,0,2492.1,95.20576923076922,5,0.5860834715312327,1,2,Regular Customer,3,Growing Engaged
9099-FTUHS,Female,0,0,0,23,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,54.4,1249.25,0,1251.2,54.31521739130435,3,0.35138197899391926,2,0,Regular Customer,2,At Risk Newcomers
0581-BXBUB,Female,1,0,0,4,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,72.75,317.75,0,291.0,79.4375,2,0.2826147042564953,2,1,New Customer,2,At Risk Newcomers
4962-CHQPW,Male,0,0,1,29,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.85,535.05,0,575.6500000000001,18.45,1,0.18123272526257597,1,0,Regular Customer,0,Budget Basic
9467-ROOLM,Female,0,0,0,25,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.05,461.3,0,476.25,18.452,1,0.16006080707573245,2,0,Regular Customer,0,Budget Basic
3030-YZADT,Male,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.95,431.0,1,404.55,47.888888888888886,1,0.17189054726368158,2,0,New Customer,0,Budget Basic
7410-KTVFV,Male,0,1,0,18,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,49.55,878.35,1,891.9,48.797222222222224,2,0.2704809286898839,2,1,Regular Customer,0,Budget Basic
5150-ITWWB,Male,1,0,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.85,335.75,0,284.54999999999995,111.91666666666667,4,0.4346185737976782,2,0,New Customer,2,At Risk Newcomers
2253-KPMNB,Female,0,1,1,69,0,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),46.25,3121.4,0,3191.25,45.23768115942029,4,0.5789800995024875,0,3,Very Loyal Customer,3,Growing Engaged
1345-ZUKID,Male,0,0,0,14,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.35,324.8,0,270.90000000000003,23.2,1,0.11012990602542842,1,0,Regular Customer,0,Budget Basic
6429-SHBCB,Male,0,0,0,19,1,1,DSL,0,0,0,0,1,1,Month-to-month,0,Mailed check,69.6,1394.55,0,1322.3999999999999,73.39736842105263,4,0.4249447208402432,2,0,Regular Customer,2,At Risk Newcomers
9281-OFDMF,Male,1,0,0,39,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,90.7,3413.25,0,3537.3,87.51923076923077,4,0.5875207296849088,2,1,Loyal Customer,3,Growing Engaged
2603-HVKCG,Male,0,0,0,31,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,101.4,3143.65,0,3143.4,101.40806451612903,5,0.6276395798783859,2,2,Regular Customer,3,Growing Engaged
1834-WULEG,Male,0,1,1,24,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.25,439.75,0,486.0,18.322916666666668,1,0.15941127694859036,1,0,Regular Customer,0,Budget Basic
9097-ZUBYC,Male,0,1,0,14,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),48.8,664.4,0,683.1999999999999,47.457142857142856,2,0.24947484798231065,2,1,Regular Customer,2,At Risk Newcomers
5148-ORICT,Female,0,1,0,64,1,0,DSL,1,1,1,1,0,1,Two year,1,Mailed check,74.35,4759.55,0,4758.4,74.36796875,6,0.7323659480375898,0,3,Very Loyal Customer,1,Loyal High Value
4893-GYUJU,Female,0,0,0,50,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.35,1033.0,0,967.5000000000001,20.66,1,0.27679657269209507,1,0,Loyal Customer,0,Budget Basic
4578-PHJYZ,Male,0,1,1,52,1,0,DSL,0,1,1,1,1,0,One year,1,Electronic check,68.75,3482.85,0,3575.0,66.97788461538461,5,0.6165699281370923,1,3,Loyal Customer,3,Growing Engaged
7272-QDCKA,Male,0,0,0,28,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,100.2,2688.45,0,2805.6,96.01607142857142,5,0.6097705914870094,1,1,Regular Customer,3,Growing Engaged
8908-SLFCJ,Female,0,0,0,21,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.85,435.25,0,437.85,20.726190476190474,1,0.14751243781094525,0,0,Regular Customer,0,Budget Basic
8393-DLHGA,Male,0,0,1,25,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,95.9,2448.75,1,2397.5,97.95,4,0.5399530127142067,2,1,Regular Customer,3,Growing Engaged
9766-HGEDE,Female,0,1,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.35,307.0,0,328.95000000000005,18.058823529411764,1,0.12401879491431729,1,0,Regular Customer,0,Budget Basic
6968-MHOMU,Male,0,1,0,58,0,0,DSL,0,0,0,0,1,1,One year,1,Credit card (automatic),45.0,2689.35,0,2610.0,46.36810344827586,2,0.44057490326147036,1,0,Loyal Customer,3,Growing Engaged
7395-IGJOS,Male,1,1,0,17,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),81.5,1329.2,1,1385.5,78.18823529411765,2,0.3718214483139856,2,0,Regular Customer,2,At Risk Newcomers
5044-XDPYX,Female,0,1,0,51,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.5,1281.25,0,1300.5,25.122549019607842,2,0.3434908789386401,0,0,Loyal Customer,0,Budget Basic
1814-WFGVS,Male,0,1,1,72,0,0,DSL,1,0,1,1,1,0,Two year,0,Mailed check,48.9,3527.0,0,3520.7999999999997,48.986111111111114,4,0.6016583747927031,0,2,Very Loyal Customer,3,Growing Engaged
2834-SPCJV,Male,0,1,0,52,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,84.1,4348.65,1,4373.2,83.6278846153846,3,0.5841487009397457,2,0,Loyal Customer,3,Growing Engaged
3721-WKIIL,Female,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.6,561.15,0,529.2,20.78333333333333,1,0.17114427860696516,0,0,Regular Customer,0,Budget Basic
6734-CKRSM,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,63.6,0,60.0,21.2,1,0.061359867330016575,2,0,New Customer,0,Budget Basic
1265-ZFOSD,Female,0,1,0,64,1,1,DSL,1,1,1,1,0,1,Two year,1,Mailed check,81.3,5129.3,0,5203.2,80.1453125,7,0.7970840243228302,0,3,Very Loyal Customer,1,Loyal High Value
6568-POCUI,Female,0,1,0,45,1,0,Fiber optic,0,0,0,1,1,1,Two year,1,Credit card (automatic),95.2,4285.8,0,4284.0,95.24000000000001,4,0.630223880597015,0,1,Loyal Customer,3,Growing Engaged
7890-VYYWG,Male,1,1,0,3,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,36.45,93.7,1,109.35000000000001,31.233333333333334,1,0.11592039800995024,2,0,New Customer,0,Budget Basic
5197-LQXXH,Female,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),83.3,5894.5,0,5914.3,83.02112676056338,7,0.8361249309010503,0,3,Very Loyal Customer,1,Loyal High Value
9907-SWKKF,Female,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.05,25.05,1,25.05,25.05,0,0.02718352681039248,2,0,New Customer,0,Budget Basic
3457-PQBYH,Female,0,1,1,58,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.3,1160.75,0,1177.4,20.012931034482758,1,0.3169845218352681,0,0,Loyal Customer,0,Budget Basic
7682-AZNDK,Male,0,1,1,34,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,89.85,3091.75,0,3054.8999999999996,90.93382352941177,4,0.5615533443891653,2,2,Regular Customer,3,Growing Engaged
0587-DMGBH,Female,0,0,0,8,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.85,365.55,1,398.8,45.69375,2,0.22517965726920952,2,0,New Customer,2,At Risk Newcomers
5384-ZTTWP,Female,0,1,1,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.8,272.95,0,297.0,18.196666666666665,1,0.11625207296849087,2,0,Regular Customer,0,Budget Basic
3745-HRPHI,Male,0,1,1,66,0,0,DSL,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),54.65,3632.0,0,3606.9,55.03030303030303,4,0.5929519071310115,0,2,Very Loyal Customer,3,Growing Engaged
7636-OWBPG,Male,1,0,0,12,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),29.35,381.2,0,352.20000000000005,31.766666666666666,1,0.13403814262023217,2,1,New Customer,0,Budget Basic
1231-YNDEK,Male,0,0,0,58,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.15,1035.5,0,1110.6999999999998,17.853448275862068,1,0.3131702598120508,0,0,Loyal Customer,0,Budget Basic
1407-DIGZV,Female,0,1,1,3,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.1,52.0,0,57.300000000000004,17.333333333333332,1,0.05837479270315091,0,0,New Customer,0,Budget Basic
6397-JNZZG,Female,1,1,0,43,0,0,DSL,0,1,1,0,1,1,Month-to-month,0,Credit card (automatic),55.55,2342.2,1,2388.65,54.46976744186046,4,0.48945550027639584,2,2,Loyal Customer,3,Growing Engaged
0570-BFQHT,Female,0,0,0,9,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,80.55,653.9,0,724.9499999999999,72.65555555555555,3,0.37330016583747927,2,2,New Customer,2,At Risk Newcomers
4393-OBCRR,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.25,71.2,0,60.75,23.733333333333334,1,0.062189054726368154,1,0,New Customer,0,Budget Basic
3523-QRQLL,Female,0,1,1,22,1,0,DSL,0,1,0,0,1,1,One year,1,Bank transfer (automatic),69.5,1498.2,1,1529.0,68.10000000000001,4,0.43850193477059146,1,1,Regular Customer,2,At Risk Newcomers
8564-LDKFL,Male,0,1,0,40,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),106.0,4178.65,0,4240.0,104.46624999999999,6,0.7262299613045883,1,2,Loyal Customer,3,Growing Engaged
3696-DFHHB,Female,0,0,0,68,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.5,1821.8,0,1734.0,26.791176470588233,2,0.42219458264234383,0,0,Very Loyal Customer,0,Budget Basic
0895-DQHEW,Male,0,1,0,54,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.3,5278.15,1,5632.2,97.74351851851851,6,0.7854063018242122,2,2,Loyal Customer,1,Loyal High Value
4717-GHADL,Female,0,0,0,50,1,1,DSL,0,1,0,1,1,1,Two year,1,Mailed check,79.6,4024.2,0,3979.9999999999995,80.484,6,0.684964068546158,0,2,Loyal Customer,3,Growing Engaged
5501-TVMGM,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.25,55.25,0,55.25,55.25,2,0.21068269762299616,2,0,New Customer,2,At Risk Newcomers
5879-HMFFH,Female,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),88.05,6520.8,0,6339.599999999999,90.56666666666666,8,0.8981757877280265,0,3,Very Loyal Customer,1,Loyal High Value
6772-WFQRD,Male,0,0,1,40,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.4,854.9,0,816.0,21.3725,1,0.2339828634604754,1,0,Loyal Customer,0,Budget Basic
3810-DVDQQ,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),117.6,8308.9,0,8467.199999999999,115.40138888888889,8,0.9961857379767828,0,3,Very Loyal Customer,1,Loyal High Value
6972-SNKKW,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,109.2,0,120.0,18.2,1,0.07524875621890546,2,0,New Customer,0,Budget Basic
3694-GLTJM,Female,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.65,92.05,0,98.25,18.41,1,0.06945826423438363,2,0,New Customer,0,Budget Basic
8550-XSXUQ,Male,0,1,0,48,1,1,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),70.55,3420.5,0,3386.3999999999996,71.26041666666667,5,0.6040215588723051,1,2,Loyal Customer,3,Growing Engaged
8149-RSOUN,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,93.85,1,93.85,93.85,4,0.4220425649530126,2,0,New Customer,2,At Risk Newcomers
9055-MOJJJ,Female,0,1,1,64,1,0,DSL,1,0,0,1,1,0,One year,0,Mailed check,65.8,4068.0,0,4211.2,63.5625,4,0.6206744057490327,1,1,Very Loyal Customer,3,Growing Engaged
4359-INNWN,Female,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.05,337.9,0,340.85,19.876470588235293,1,0.12634051962410173,1,0,Regular Customer,0,Budget Basic
0585-EGDDA,Male,0,1,0,40,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,80.0,3168.75,0,3200.0,79.21875,3,0.5149944720840244,2,2,Loyal Customer,3,Growing Engaged
4032-RMHCI,Female,0,1,1,41,0,0,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),35.4,1412.4,0,1451.3999999999999,34.44878048780488,2,0.3300304035378662,1,1,Loyal Customer,0,Budget Basic
0549-CYCQN,Male,1,0,0,51,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Bank transfer (automatic),79.6,3974.7,0,4059.6,77.93529411764706,3,0.5645936981757876,1,1,Loyal Customer,3,Growing Engaged
3481-JHUZH,Male,0,1,0,41,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.25,3439.0,0,3290.25,83.8780487804878,3,0.5204532891100055,2,1,Loyal Customer,3,Growing Engaged
7250-EQKIY,Female,0,1,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,50.45,50.45,1,50.45,50.45,2,0.1947622996130459,2,1,New Customer,2,At Risk Newcomers
3594-IVHJZ,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.45,42.45,0,40.9,21.225,1,0.05822277501381979,2,0,New Customer,0,Budget Basic
6869-FGJJC,Male,0,0,0,68,1,0,Fiber optic,0,1,1,0,0,0,One year,0,Credit card (automatic),79.6,5461.45,0,5412.799999999999,80.31544117647059,3,0.6432974018794914,1,2,Very Loyal Customer,1,Loyal High Value
3896-ZVNET,Female,0,1,1,24,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.7,571.75,0,592.8,23.822916666666668,2,0.21583747927031505,0,0,Regular Customer,0,Budget Basic
8205-VSLRB,Male,0,1,0,70,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),77.3,5498.2,0,5411.0,78.54571428571428,6,0.7699281370923162,0,2,Very Loyal Customer,1,Loyal High Value
5960-MVTUK,Male,0,0,0,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.75,96.85,0,89.25,32.28333333333333,1,0.09369817578772803,2,1,New Customer,0,Budget Basic
6817-WTYHE,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),44.9,111.05,0,89.8,55.525,1,0.13931730237700388,2,0,New Customer,0,Budget Basic
3082-VQXNH,Male,0,1,0,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),29.8,94.4,0,89.4,31.46666666666667,1,0.09386401326699834,2,1,New Customer,0,Budget Basic
4013-UBXWQ,Female,0,0,0,7,1,1,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,74.65,521.1,1,522.5500000000001,74.44285714285715,5,0.4278054173576562,2,1,New Customer,2,At Risk Newcomers
4931-TRZWN,Female,0,0,0,13,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,Electronic check,71.95,923.85,0,935.35,71.06538461538462,4,0.4049613045881702,2,0,Regular Customer,2,At Risk Newcomers
0750-EKNGL,Male,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.75,141.1,0,145.25,20.157142857142855,1,0.08236594803758983,2,0,New Customer,0,Budget Basic
7669-LCRSD,Male,0,1,1,12,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,56.3,628.65,0,675.5999999999999,52.387499999999996,2,0.26509121061359864,2,0,New Customer,2,At Risk Newcomers
3567-PQTSO,Male,0,1,1,53,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.25,5576.3,0,5578.25,105.21320754716982,6,0.7839275843007186,1,2,Loyal Customer,1,Loyal High Value
5519-NPHVG,Female,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.2,1046.1,1,1130.4,87.175,4,0.4741293532338308,2,0,New Customer,2,At Risk Newcomers
8043-PNYSD,Male,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.55,1245.6,0,1231.65,19.77142857142857,1,0.33764510779436147,0,0,Very Loyal Customer,0,Budget Basic
9938-EKRGF,Female,0,0,0,15,1,0,DSL,1,1,1,1,1,1,Month-to-month,0,Mailed check,84.45,1287.85,0,1266.75,85.85666666666665,7,0.5806799336650083,2,3,Regular Customer,2,At Risk Newcomers
2703-AMTUL,Male,0,1,1,36,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,53.65,1939.35,0,1931.3999999999999,53.87083333333333,3,0.4090796019900497,1,1,Regular Customer,3,Growing Engaged
0928-JMXNP,Male,1,1,0,4,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.9,118.25,0,119.6,29.5625,1,0.09882531785516861,2,1,New Customer,0,Budget Basic
8173-RXAYP,Female,0,1,1,24,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,452.55,0,472.79999999999995,18.85625,1,0.1575870646766169,0,0,Regular Customer,0,Budget Basic
4825-XJGDM,Female,0,0,0,61,0,0,DSL,1,1,1,1,0,0,One year,0,Credit card (automatic),43.7,2696.55,0,2665.7000000000003,44.205737704918036,4,0.5334853510226645,1,3,Very Loyal Customer,3,Growing Engaged
5402-HTOTQ,Male,0,0,0,16,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,55.3,875.35,0,884.8,54.709375,3,0.3219596462133775,2,1,Regular Customer,2,At Risk Newcomers
6734-JDTTV,Male,0,1,1,65,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.85,1267.05,0,1290.25,19.493076923076924,1,0.34789939192924263,0,0,Very Loyal Customer,0,Budget Basic
7850-THJMU,Female,0,1,1,26,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.65,494.9,0,510.9,19.034615384615385,1,0.16668048645660585,0,0,Regular Customer,0,Budget Basic
3890-RTCMS,Male,0,0,0,16,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,49.45,799.0,0,791.2,49.9375,2,0.260889994472084,2,1,Regular Customer,0,Budget Basic
8849-GYOKR,Female,0,1,0,54,1,1,Fiber optic,1,1,0,0,1,1,One year,0,Bank transfer (automatic),106.55,5763.3,1,5753.7,106.72777777777777,6,0.7928689883913765,1,1,Loyal Customer,1,Loyal High Value
3148-BLQJT,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.1,20.1,1,20.1,20.1,1,0.052432283029297956,2,0,New Customer,0,Budget Basic
3717-FDJFU,Male,0,0,1,5,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.45,106.9,0,102.25,21.380000000000003,1,0.07211166390270868,0,0,New Customer,0,Budget Basic
3665-JATSN,Female,0,0,0,19,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Electronic check,39.7,710.05,0,754.3000000000001,37.37105263157895,2,0.24244057490326146,2,1,Regular Customer,0,Budget Basic
7966-YOTQW,Male,0,0,0,10,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),54.5,568.2,0,545.0,56.82000000000001,3,0.29152846876727473,2,0,New Customer,2,At Risk Newcomers
0461-CVKMU,Female,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,83.8,1900.25,1,1927.3999999999999,82.6195652173913,4,0.4905610834715312,2,3,Regular Customer,2,At Risk Newcomers
8806-EAGWC,Male,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,55.15,159.15,1,165.45,53.050000000000004,2,0.21961028192371476,2,0,New Customer,2,At Risk Newcomers
